Id,Start,Name,Impact,Currency
4c34ca4a-4072-4651-a45c-773593cf499a,05/15/2012 12:30:00,Consumer Price Index (MoM),MEDIUM,USD
c4890372-884f-4830-9417-07b4f82d8447,05/15/2012 12:30:00,Consumer Price Index (YoY),HIGH,USD
b77da155-1e62-416a-a75b-567a226c1644,05/15/2012 12:30:00,Consumer Price Index Core s.a,LOW,USD
693a5fcc-12c9-49e4-9afa-9439f8ed1c5f,05/15/2012 12:30:00,Consumer Price Index ex Food & Energy (MoM),MEDIUM,USD
c8632d6c-d7f6-4fe3-8f17-ec75455b1464,05/15/2012 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
8a0ed394-eb74-417d-882c-1b8e1a4db4ff,05/15/2012 12:30:00,Consumer Price Index n.s.a (MoM),LOW,USD
ab449bbc-ab5e-4bb3-a0ea-c2618235a9ba,05/23/2012 14:00:00,Housing Price Index (MoM),LOW,USD
2e8e9c6f-83fb-4064-84bf-fc7061618068,06/01/2012 12:30:00,Core Personal Consumption Expenditures - Price Index (MoM),MEDIUM,USD
4453c407-a8f4-4778-92e8-1fb198258429,06/01/2012 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),MEDIUM,USD
6f26e3ee-4ebe-45e5-8caf-1c3d7847f1b9,06/01/2012 12:30:00,Personal Consumption Expenditures - Price Index (MoM),LOW,USD
2a2f3c69-04a5-4579-bedb-7c1bf866feae,06/01/2012 12:30:00,Personal Consumption Expenditures - Price Index (YoY),MEDIUM,USD
47d1a82a-2149-4872-be13-72c65a5f3e7f,06/01/2012 14:00:00,ISM Manufacturing Prices Paid,MEDIUM,USD
588e8979-02f1-407a-ad19-a779b31de314,06/07/2012 19:00:00,Consumer Credit Change,MEDIUM,USD
5cdd67f3-610c-4c01-a20b-6682c5ebf3d8,06/13/2012 12:30:00,Producer Price Index (MoM),LOW,USD
bacb0fbb-f8df-434b-9ccc-95b0dc643d10,06/13/2012 12:30:00,Producer Price Index (YoY),MEDIUM,USD
abf9de23-ab77-4938-91df-15d5cf67dbe3,06/13/2012 12:30:00,Producer Price Index ex Food & Energy (MoM),LOW,USD
ec88d545-f032-4345-8edd-79bb085d65c3,06/13/2012 12:30:00,Producer Price Index ex Food & Energy (YoY),MEDIUM,USD
9ab325d3-0a3c-4823-a3ea-89e07ccf5e71,06/14/2012 12:30:00,Consumer Price Index (MoM),MEDIUM,USD
aee3b19d-6637-41b6-b9e8-07733d5a6447,06/14/2012 12:30:00,Consumer Price Index (YoY),HIGH,USD
4e5cf990-d355-45a6-826a-5d5d6399fed8,06/14/2012 12:30:00,Consumer Price Index Core s.a,LOW,USD
9892bfb0-6cc4-4f0c-b9f5-4f2079e5f6fe,06/14/2012 12:30:00,Consumer Price Index ex Food & Energy (MoM),MEDIUM,USD
4d66369d-7d61-46fa-b100-7094ff9b0ac6,06/14/2012 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
a9fd9ad9-13a0-44c3-bbc0-34bf8d32c61f,06/14/2012 12:30:00,Consumer Price Index n.s.a (MoM),LOW,USD
7f980471-91d0-421a-b63e-df49f9d1309f,06/21/2012 14:00:00,Housing Price Index (MoM),MEDIUM,USD
710ba227-9f52-47b1-bbbc-20eb7a84d797,06/29/2012 12:30:00,Core Personal Consumption Expenditures - Price Index (MoM),MEDIUM,USD
0b95a1cb-8b19-4bf5-8930-a4d611f1a8cc,06/29/2012 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),MEDIUM,USD
1328bef2-7199-46e4-ae90-4902f31d11e3,06/29/2012 12:30:00,Personal Consumption Expenditures - Price Index (MoM),LOW,USD
ebff99c3-1e62-41d0-aba6-f557fea7f8c4,06/29/2012 12:30:00,Personal Consumption Expenditures - Price Index (YoY),LOW,USD
ffdb67bd-70f1-4afb-a298-39f7877f3dfe,07/02/2012 14:00:00,ISM Manufacturing Prices Paid,MEDIUM,USD
3ad347bf-9cc2-4f5a-9f9e-6dc4a621c99e,07/09/2012 19:00:00,Consumer Credit Change,MEDIUM,USD
a4f522ea-e0e3-4de7-ba46-1d4966819f32,07/13/2012 12:30:00,Producer Price Index (MoM),LOW,USD
b6d0f301-8d91-4315-9100-0e0b4ebebb00,07/13/2012 12:30:00,Producer Price Index (YoY),MEDIUM,USD
6fb9a2fc-3e43-41d8-9b7f-8b0c1998c1c7,07/13/2012 12:30:00,Producer Price Index ex Food & Energy (MoM),LOW,USD
04fd7c66-07d5-416e-be33-4cd957664003,07/13/2012 12:30:00,Producer Price Index ex Food & Energy (YoY),MEDIUM,USD
633497b3-e45d-4de1-acc7-f6734d960524,07/17/2012 12:30:00,Consumer Price Index (MoM),MEDIUM,USD
f17ee475-0f77-4721-bce3-3c5530a7e951,07/17/2012 12:30:00,Consumer Price Index (YoY),HIGH,USD
362b31ef-c82d-4c5b-b728-5e374988986a,07/17/2012 12:30:00,Consumer Price Index Core s.a,LOW,USD
36be43e8-4df8-4986-8a5f-894fdb0d5f68,07/17/2012 12:30:00,Consumer Price Index ex Food & Energy (MoM),MEDIUM,USD
020588dc-d143-4341-b31f-592f6b1de553,07/17/2012 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
7d899e3b-2125-41df-a0c6-832055b74606,07/17/2012 12:30:00,Consumer Price Index n.s.a (MoM),LOW,USD
10e3dc3f-d863-4e84-8e4b-eeeb2cda6fa8,07/24/2012 14:00:00,Housing Price Index (MoM),LOW,USD
8c3de011-36f1-4a45-8e54-99caa039fb4b,07/31/2012 12:30:00,Core Personal Consumption Expenditures - Price Index (MoM),MEDIUM,USD
32eed445-9776-4ba4-a1e2-8ab0ca536c10,07/31/2012 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),MEDIUM,USD
a20121a4-c0ff-4d36-a1cc-458f44596636,07/31/2012 12:30:00,Personal Consumption Expenditures - Price Index (MoM),LOW,USD
33d80175-fcc7-4a92-a41d-39c369e438d7,07/31/2012 12:30:00,Personal Consumption Expenditures - Price Index (YoY),MEDIUM,USD
abba61de-b471-4fb1-936d-d5b4d0c648ad,08/01/2012 14:00:00,ISM Manufacturing Prices Paid,MEDIUM,USD
1d29c7d6-be41-48b8-ba70-e0a1e649275b,08/07/2012 19:00:00,Consumer Credit Change,MEDIUM,USD
ae94b329-5c50-4a22-9fea-a3be74f611ae,08/14/2012 12:30:00,Producer Price Index (MoM),LOW,USD
e5d56a23-af88-424f-ba54-634cdc7fe653,08/14/2012 12:30:00,Producer Price Index (YoY),MEDIUM,USD
46dd100f-d267-4a9b-a8ea-da553de039e3,08/14/2012 12:30:00,Producer Price Index ex Food & Energy (MoM),LOW,USD
313d926e-2a35-4315-ae48-d81a017545fa,08/14/2012 12:30:00,Producer Price Index ex Food & Energy (YoY),MEDIUM,USD
dc9f326b-ed45-4c54-afbf-87d99a2e1f36,08/15/2012 12:30:00,Consumer Price Index (MoM),MEDIUM,USD
6b7615fd-20e0-4875-9f88-cf790aa8fbbe,08/15/2012 12:30:00,Consumer Price Index (YoY),HIGH,USD
a18ba967-9b99-45cc-bbea-47592e2e3708,08/15/2012 12:30:00,Consumer Price Index Core s.a,LOW,USD
6c2e24eb-77d6-4752-ba6e-6ec7185081ad,08/15/2012 12:30:00,Consumer Price Index ex Food & Energy (MoM),MEDIUM,USD
d95098c3-3116-48de-a79a-d7f4cbc2f924,08/15/2012 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
6bf98659-17f6-41a2-84e3-b300d42ce6c4,08/15/2012 12:30:00,Consumer Price Index n.s.a (MoM),LOW,USD
b89cf53b-9fe3-4ae0-92ee-cc52a32e8213,08/23/2012 14:00:00,Housing Price Index (MoM),LOW,USD
d5ebd74f-9378-483c-afd9-7eaa00755af5,08/30/2012 12:30:00,Core Personal Consumption Expenditures - Price Index (MoM),MEDIUM,USD
b4af30b3-49db-4abe-88f6-ffbab1b68f33,08/30/2012 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
ba1dcd83-2a93-4099-bb45-3911d6079197,08/30/2012 12:30:00,Personal Consumption Expenditures - Price Index (MoM),LOW,USD
70134909-ff1a-4349-be53-13b55d4ad3ed,08/30/2012 12:30:00,Personal Consumption Expenditures - Price Index (YoY),LOW,USD
81783b7e-565f-483f-8f35-4d8dff01235e,09/04/2012 14:00:00,ISM Manufacturing Prices Paid,MEDIUM,USD
de0d6e1d-a18f-4e31-bb78-eacd98c22eee,09/10/2012 19:00:00,Consumer Credit Change,MEDIUM,USD
b32a2792-dbdb-4880-93f2-52a72d62a22c,09/13/2012 12:30:00,Producer Price Index (MoM),LOW,USD
83961d01-e8bc-4e11-adeb-572cb9fb1bfb,09/13/2012 12:30:00,Producer Price Index (YoY),MEDIUM,USD
aaa83b8e-ed88-4ff2-9058-b3d9d09fef75,09/13/2012 12:30:00,Producer Price Index ex Food & Energy (MoM),LOW,USD
843806c5-bbfb-44f1-9c93-178a9a4ce497,09/13/2012 12:30:00,Producer Price Index ex Food & Energy (YoY),MEDIUM,USD
9509a832-fba2-4625-adef-a3880f9d3279,09/14/2012 12:30:00,Consumer Price Index (MoM),MEDIUM,USD
bfb228da-1943-43a1-8c6c-644ac49bf446,09/14/2012 12:30:00,Consumer Price Index (YoY),HIGH,USD
f291a4ab-e4f2-4444-90ae-790ac5d4be92,09/14/2012 12:30:00,Consumer Price Index Core s.a,LOW,USD
4ceb3eb5-b353-46bf-98a7-b5e2ae21b7f6,09/14/2012 12:30:00,Consumer Price Index ex Food & Energy (MoM),MEDIUM,USD
f45c5a52-1c7b-4522-a25b-f8eefee1513f,09/14/2012 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
dc24badf-8da5-4705-b9ff-d056c1e3ca8c,09/14/2012 12:30:00,Consumer Price Index n.s.a (MoM),LOW,USD
a660b5b7-99d0-40e6-9aef-d11dd4b616ab,09/25/2012 14:00:00,Housing Price Index (MoM),LOW,USD
